crop ID,soil_type,stage,MOI,temp,humidity,result
4,2,1,26,14,90,0
4,2,1,27,13,91,0
4,2,1,28,24,80,0
4,2,1,29,23,81,0
4,2,1,30,22,82,0
4,2,1,31,21,83,0
4,2,1,32,20,84,0
4,2,1,33,19,85,0
4,2,1,34,18,86,0
4,2,1,35,17,87,0
4,2,1,36,16,88,0
4,2,1,37,15,89,0
4,2,1,38,14,90,0
4,2,1,39,13,91,0
4,2,1,40,24,80,0
4,2,1,41,24,80,0
4,2,1,42,23,81,0
4,2,1,43,22,82,0
4,2,1,44,21,83,0
4,2,1,45,20,84,0
4,2,1,46,19,85,0
4,2,1,47,18,86,0
4,2,1,48,17,87,0
4,2,1,49,16,88,0
4,2,1,50,15,89,0
4,2,1,51,14,90,0
4,2,1,52,13,91,0
4,2,1,53,24,80,0
4,2,1,54,23,81,0
4,2,1,55,22,82,0
4,2,1,56,21,83,0
4,2,1,57,20,84,0
4,2,1,58,19,85,0
4,2,1,59,18,86,0
4,2,1,60,17,87,0
4,2,1,61,16,88,0
4,2,1,62,15,89,0
4,2,1,63,14,90,0
4,2,1,64,13,91,0
4,2,1,65,24,80,0
4,2,1,66,23,81,0
4,2,1,67,22,82,0
4,2,1,68,21,83,0
4,2,1,69,20,84,0
4,2,1,70,19,85,0
4,2,1,71,18,86,0
4,2,1,72,17,87,0
4,2,1,73,16,88,0
4,2,1,74,15,89,0
4,2,1,75,14,90,0
4,2,1,76,13,91,0
4,2,1,77,24,80,0
4,2,1,78,23,81,0
4,2,1,79,22,82,0
4,2,2,1,21,83,0
4,2,2,2,20,84,0
4,2,2,3,19,85,0
4,2,2,4,18,86,0
4,2,2,5,17,87,0
4,2,2,6,16,88,0
4,2,2,7,15,89,0
4,2,2,8,14,90,0
4,2,2,9,13,91,0
4,2,2,10,24,80,0
4,2,2,11,23,81,0
4,2,2,12,22,82,0
4,2,2,13,21,83,0
4,2,2,14,20,84,0
4,2,2,15,19,85,0
4,2,2,16,18,86,0
4,2,2,17,17,87,0
4,2,2,18,16,88,0
4,2,2,19,15,89,0
4,2,2,20,14,90,0
4,2,2,21,13,91,0
4,2,2,22,24,80,0
4,2,2,23,23,81,0
4,2,2,24,22,82,0
4,2,2,25,21,83,0
4,2,2,26,20,84,0
4,2,2,27,19,85,0
4,2,2,28,18,86,0
4,2,2,29,17,87,0
4,2,2,30,16,88,0
4,2,2,31,15,89,0
4,2,2,32,14,90,0
4,2,2,33,13,91,0
4,2,2,34,24,80,0
4,2,2,35,23,81,0
4,2,2,36,22,82,0
4,2,2,37,21,83,0
4,2,2,38,20,84,0
4,2,2,39,19,85,0
4,2,2,40,18,86,0
4,2,2,41,24,80,0
4,2,2,42,23,81,0
4,2,2,43,22,82,0
4,2,2,44,21,83,0
4,2,2,45,20,84,0
4,2,2,46,19,85,0
4,2,2,47,18,86,0
4,2,2,48,17,87,0
4,2,2,49,16,88,0
4,2,2,50,15,89,0
4,2,2,51,14,90,0
4,2,2,52,13,91,0
4,2,2,53,24,80,0
4,2,2,54,23,81,0
4,2,2,55,22,82,0
4,2,2,56,21,83,0
4,2,2,57,20,84,0
4,2,2,58,19,85,0
4,2,2,59,18,86,0
4,2,2,60,17,87,0
4,2,2,61,16,88,0
4,2,2,62,15,89,0
4,2,2,63,14,90,0
4,2,2,64,13,91,0
4,2,2,65,24,80,0
4,2,2,66,23,81,0
4,2,2,67,22,82,0
4,2,2,68,21,83,0
4,2,2,69,20,84,0
4,2,3,1,19,85,0
4,2,3,2,18,86,0
4,2,3,3,17,87,0
4,2,3,4,16,88,0
4,2,3,5,15,89,0
4,2,3,6,14,90,0
4,2,3,7,13,91,0
4,2,3,8,24,80,0
4,2,3,9,23,81,0
4,2,3,10,22,82,0
4,2,3,11,21,83,0
4,2,3,12,20,84,0
4,2,3,13,19,85,0
4,2,3,14,18,86,0
4,2,3,15,17,87,0
4,2,3,16,16,88,0
4,2,3,17,15,89,0
4,2,3,18,14,90,0
4,2,3,19,13,91,0
4,2,3,20,24,80,0
4,2,3,21,23,81,0
4,2,3,22,22,82,0
4,2,3,23,21,83,0
4,2,3,24,20,84,0
4,2,3,25,19,85,0
4,2,3,26,18,86,0
4,2,3,27,17,87,0
4,2,3,28,16,88,0
4,2,3,29,15,89,0
4,2,3,30,14,90,0
4,2,3,31,13,91,0
4,2,3,32,24,80,0
4,2,3,33,23,81,0
4,2,3,34,22,82,0
4,2,3,35,21,83,0
4,2,3,36,20,84,0
4,2,3,37,19,85,0
4,2,3,38,18,86,0
4,2,3,39,17,87,0
4,2,3,40,16,88,0
4,2,3,41,24,80,0
4,2,3,42,23,81,0
4,2,3,43,22,82,0
4,2,3,44,21,83,0
4,2,3,45,20,84,0
4,2,3,46,19,85,0
4,2,3,47,18,86,0
4,2,3,48,17,87,0
4,2,3,49,16,88,0
4,2,3,50,15,89,0
4,2,3,51,14,90,0
4,2,3,52,13,91,0
4,2,3,53,24,80,0
4,2,3,54,23,81,0
4,2,3,55,22,82,0
4,2,3,56,21,83,0
4,2,3,57,20,84,0
4,2,3,58,19,85,0
4,2,3,59,18,86,0
4,2,4,1,17,87,0
4,2,4,2,16,88,0
4,2,4,3,15,89,0
4,2,4,4,14,90,0
4,2,4,5,13,91,0
4,2,4,6,24,80,0
4,2,4,7,23,81,0
4,2,4,8,22,82,0
4,2,4,9,21,83,0
4,2,4,10,20,84,0
4,2,4,11,19,85,0
4,2,4,12,18,86,0
4,2,4,13,17,87,0
4,2,4,14,16,88,0
4,2,4,15,15,89,0
4,2,4,16,14,90,0
4,2,4,17,13,91,0
4,2,4,18,24,80,0
4,2,4,19,23,81,0
4,2,4,20,22,82,0
4,2,4,21,21,83,0
4,2,4,22,20,84,0
4,2,4,23,19,85,0
4,2,4,24,18,86,0
4,2,4,25,17,87,0
4,2,4,26,16,88,0
4,2,4,27,15,89,0
4,2,4,28,14,90,0
4,2,4,29,13,91,0
4,2,4,30,24,80,0
4,2,4,31,23,81,0
4,2,4,32,22,82,0
4,2,4,33,21,83,0
4,2,4,34,20,84,0
4,2,4,35,19,85,0
4,2,4,36,18,86,0
4,2,4,37,17,87,0
4,2,4,38,16,88,0
4,2,4,39,15,89,0
4,2,4,40,14,90,0
4,2,4,41,24,80,0
4,2,4,42,23,81,0
4,2,4,43,22,82,0
4,2,4,44,21,83,0
4,2,4,45,20,84,0
4,2,4,46,19,85,0
4,2,4,47,18,86,0
4,2,4,48,17,87,0
4,2,4,49,16,88,0
4,2,4,50,15,89,0
4,2,4,51,14,90,0
4,2,4,52,13,91,0
4,2,4,53,24,80,0
4,2,4,54,23,81,0
4,2,4,55,22,82,0
4,2,4,56,21,83,0
4,2,4,57,20,84,0
4,2,4,58,19,85,0
4,2,4,59,18,86,0
4,2,4,60,17,87,0
4,2,4,61,16,88,0
4,2,4,62,15,89,0
4,2,4,63,14,90,0
4,2,4,64,13,91,0
4,2,4,65,24,80,0
4,2,4,66,23,81,0
4,2,4,67,22,82,0
4,2,4,68,21,83,0
4,2,4,69,20,84,0
4,2,5,1,19,85,0
4,2,5,2,18,86,0
4,2,5,3,17,87,0
4,2,5,4,16,88,0
4,2,5,5,15,89,0
4,2,5,6,14,90,0
4,2,5,7,13,91,0
4,2,5,8,24,80,0
4,2,5,9,23,81,0
4,2,5,10,22,82,0
4,2,5,11,21,83,0
4,2,5,12,20,84,0
4,2,5,13,19,85,0
4,2,5,14,18,86,0
4,2,5,15,17,87,0
4,2,5,16,16,88,0
4,2,5,17,15,89,0
4,2,5,18,14,90,0
4,2,5,19,13,91,0
4,2,5,20,24,80,0
4,2,5,21,23,81,0
4,2,5,22,22,82,0
4,2,5,23,21,83,0
4,2,5,24,20,84,0
4,2,5,25,19,85,0
4,2,5,26,18,86,0
4,2,5,27,17,87,0
4,2,5,28,16,88,0
4,2,5,29,15,89,0
4,2,5,30,14,90,0
4,2,5,31,24,80,0
4,2,5,32,23,81,0
4,2,5,33,22,82,0
4,2,5,34,21,83,0
4,2,5,35,20,84,0
4,2,5,36,19,85,0
4,2,5,37,18,86,0
4,2,5,38,17,87,0
4,2,5,39,16,88,0
4,2,5,40,15,89,0
4,2,5,41,24,80,0
4,2,5,42,23,81,0
4,2,5,43,22,82,0
4,2,5,44,21,83,0
4,2,5,45,20,84,0
4,2,5,46,19,85,0
4,2,5,47,18,86,0
4,2,5,48,17,87,0
4,2,5,49,16,88,0
4,2,5,50,15,89,0
4,2,5,51,14,90,0
4,2,5,52,13,91,0
4,2,5,53,24,80,0
4,2,5,54,23,81,0
4,2,5,55,22,82,0
4,2,5,56,21,83,0
4,2,5,57,20,84,0
4,2,5,58,19,85,0
4,2,5,59,18,86,0
4,4,1,1,17,87,0
4,4,1,2,16,88,0
4,4,1,3,15,89,0
4,4,1,4,14,90,0
4,4,1,5,13,91,0
4,4,1,6,24,80,0
4,4,1,7,23,81,0
4,4,1,8,22,82,0
4,4,1,9,21,83,0
4,4,1,10,20,84,0
4,4,1,11,19,85,0
4,4,1,12,18,86,0
4,4,1,13,17,87,0
4,4,1,14,16,88,0
4,4,1,15,15,89,0
4,4,1,16,14,90,0
4,4,1,17,13,91,0
4,4,1,18,24,80,0
4,4,1,19,23,81,0
4,4,1,20,22,82,0
4,4,1,21,21,83,0
4,4,1,22,20,84,0
4,4,1,23,19,85,0
4,4,1,24,18,86,0
4,4,1,25,17,87,0
4,4,1,26,16,88,0
4,4,1,27,15,89,0
4,4,1,28,14,90,0
4,4,1,29,13,91,0
4,4,1,30,24,80,0
4,4,1,31,24,80,0
4,4,1,32,23,81,0
4,4,1,33,22,82,0
4,4,1,34,21,83,0
4,4,1,35,20,84,0
4,4,1,36,19,85,0
4,4,1,37,18,86,0
4,4,1,38,17,87,0
4,4,1,39,16,88,0
4,4,1,40,15,89,0
4,4,1,41,14,90,0
4,4,1,42,13,91,0
4,4,1,43,24,80,0
4,4,1,44,23,81,0
4,4,1,45,22,82,0
4,4,1,46,21,83,0
4,4,1,47,20,84,0
4,4,1,48,19,85,0
4,4,1,49,18,86,0
4,4,1,50,17,87,0
4,4,1,51,16,88,0
4,4,1,52,15,89,0
4,4,1,53,14,90,0
4,4,1,54,13,91,0
4,4,1,55,24,80,0
4,4,1,56,23,81,0
4,4,1,57,22,82,0
4,4,1,58,21,83,0
4,4,1,59,20,84,0
4,4,1,60,19,85,0
4,4,1,61,18,86,0
4,4,1,62,17,87,0
4,4,1,63,16,88,0
4,4,1,64,15,89,0
4,4,1,65,14,90,0
4,4,1,66,13,91,0
4,4,1,67,24,80,0
4,4,1,68,23,81,0
4,4,1,69,22,82,0
4,4,1,70,21,83,0
4,4,1,71,20,84,0
4,4,1,72,19,85,0
4,4,1,73,18,86,0
4,4,1,74,17,87,0
4,4,1,75,16,88,0
4,4,1,76,15,89,0
4,4,1,77,14,90,0
4,4,1,78,13,91,0
4,4,1,79,24,80,0
4,4,2,1,23,81,0
4,4,2,2,22,82,0
4,4,2,3,21,83,0
4,4,2,4,20,84,0
4,4,2,5,19,85,0
4,4,2,6,18,86,0
4,4,2,7,17,87,0
4,4,2,8,16,88,0
4,4,2,9,15,89,0
4,4,2,10,14,90,0
4,4,2,11,13,91,0
4,4,2,12,24,80,0
4,4,2,13,23,81,0
4,4,2,14,22,82,0
4,4,2,15,21,83,0
4,4,2,16,20,84,0
4,4,2,17,19,85,0
4,4,2,18,18,86,0
4,4,2,19,17,87,0
4,4,2,20,16,88,0
4,4,2,21,15,89,0
4,4,2,22,14,90,0
4,4,2,23,13,91,0
4,4,2,24,24,80,0
4,4,2,25,23,81,0
4,4,2,26,22,82,0
4,4,2,27,21,83,0
4,4,2,28,20,84,0
4,4,2,29,19,85,0
4,4,2,30,18,86,0
4,4,2,31,24,80,0
4,4,2,32,23,81,0
4,4,2,33,22,82,0
4,4,2,34,21,83,0
4,4,2,35,20,84,0
4,4,2,36,19,85,0
4,4,2,37,18,86,0
4,4,2,38,17,87,0
4,4,2,39,16,88,0
4,4,2,40,15,89,0
4,4,2,41,14,90,0
4,4,2,42,13,91,0
4,4,2,43,24,80,0
4,4,2,44,23,81,0
4,4,2,45,22,82,0
4,4,2,46,21,83,0
4,4,2,47,20,84,0
4,4,2,48,19,85,0
4,4,2,49,18,86,0
4,4,2,50,17,87,0
4,4,2,51,16,88,0
4,4,2,52,15,89,0
4,4,2,53,14,90,0
4,4,2,54,13,91,0
4,4,2,55,24,80,0
4,4,2,56,23,81,0
4,4,2,57,22,82,0
4,4,2,58,21,83,0
4,4,2,59,20,84,0
4,4,2,60,19,85,0
4,4,2,61,18,86,0
4,4,2,62,17,87,0
4,4,2,63,16,88,0
4,4,2,64,15,89,0
4,4,2,65,14,90,0
4,4,2,66,13,91,0
4,4,2,67,24,80,0
4,4,2,68,23,81,0
4,4,2,69,22,82,0
4,4,3,1,21,83,0
4,4,3,2,20,84,0
4,4,3,3,19,85,0
4,4,3,4,18,86,0
4,4,3,5,17,87,0
4,4,3,6,16,88,0
4,4,3,7,15,89,0
4,4,3,8,14,90,0
4,4,3,9,13,91,0
4,4,3,10,24,80,0
4,4,3,11,23,81,0
4,4,3,12,22,82,0
4,4,3,13,21,83,0
4,4,3,14,20,84,0
4,4,3,15,19,85,0
4,4,3,16,18,86,0
4,4,3,17,17,87,0
4,4,3,18,16,88,0
4,4,3,19,15,89,0
4,4,3,20,14,90,0
4,4,3,21,13,91,0
4,4,3,22,24,80,0
4,4,3,23,23,81,0
4,4,3,24,22,82,0
4,4,3,25,21,83,0
4,4,3,26,20,84,0
4,4,3,27,19,85,0
4,4,3,28,18,86,0
4,4,3,29,17,87,0
4,4,3,30,16,88,0
4,4,3,31,24,80,0
4,4,3,32,23,81,0
4,4,3,33,22,82,0
4,4,3,34,21,83,0
4,4,3,35,20,84,0
4,4,3,36,19,85,0
4,4,3,37,18,86,0
4,4,3,38,17,87,0
4,4,3,39,16,88,0
4,4,3,40,15,89,0
4,4,3,41,14,90,0
4,4,3,42,13,91,0
4,4,3,43,24,80,0
4,4,3,44,23,81,0
4,4,3,45,22,82,0
4,4,3,46,21,83,0
4,4,3,47,20,84,0
4,4,3,48,19,85,0
4,4,3,49,18,86,0
4,4,3,50,17,87,0
4,4,3,51,16,88,0
4,4,3,52,15,89,0
4,4,3,53,14,90,0
4,4,3,54,13,91,0
4,4,3,55,24,80,0
4,4,3,56,23,81,0
4,4,3,57,22,82,0
4,4,3,58,21,83,0
4,4,3,59,20,84,0
4,4,4,1,19,85,0
4,4,4,2,18,86,0
4,4,4,3,17,87,0
4,4,4,4,16,88,0
4,4,4,5,15,89,0
4,4,4,6,14,90,0
4,4,4,7,13,91,0
4,4,4,8,24,80,0
4,4,4,9,23,81,0
4,4,4,10,22,82,0
4,4,4,11,21,83,0
4,4,4,12,20,84,0
4,4,4,13,19,85,0
4,4,4,14,18,86,0
4,4,4,15,17,87,0
4,4,4,16,16,88,0
4,4,4,17,15,89,0
4,4,4,18,14,90,0
4,4,4,19,13,91,0
4,4,4,20,24,80,0
4,4,4,21,23,81,0
4,4,4,22,22,82,0
4,4,4,23,21,83,0
4,4,4,24,20,84,0
4,4,4,25,19,85,0
4,4,4,26,18,86,0
4,4,4,27,17,87,0
4,4,4,28,16,88,0
4,4,4,29,15,89,0
4,4,4,30,14,90,0
4,4,4,31,24,80,0
4,4,4,32,23,81,0
4,4,4,33,22,82,0
4,4,4,34,21,83,0
4,4,4,35,20,84,0
4,4,4,36,19,85,0
4,4,4,37,18,86,0
4,4,4,38,17,87,0
4,4,4,39,16,88,0
4,4,4,40,15,89,0
4,4,4,41,14,90,0
4,4,4,42,13,91,0
4,4,4,43,24,80,0
4,4,4,44,23,81,0
4,4,4,45,22,82,0
4,4,4,46,21,83,0
4,4,4,47,20,84,0
4,4,4,48,19,85,0
4,4,4,49,18,86,0
4,4,4,50,17,87,0
4,4,4,51,16,88,0
4,4,4,52,15,89,0
4,4,4,53,14,90,0
4,4,4,54,13,91,0
4,4,4,55,24,80,0
4,4,4,56,23,81,0
4,4,4,57,22,82,0
4,4,4,58,21,83,0
4,4,4,59,20,84,0
4,4,4,60,19,85,0
4,4,4,61,18,86,0
4,4,4,62,17,87,0
4,4,4,63,16,88,0
4,4,4,64,15,89,0
4,4,4,65,14,90,0
4,4,4,66,13,91,0
4,4,4,67,24,80,0
4,4,4,68,23,81,0
4,4,4,69,22,82,0
4,4,5,1,21,83,0
4,4,5,2,20,84,0
4,4,5,3,19,85,0
4,4,5,4,18,86,0
4,4,5,5,17,87,0
4,4,5,6,16,88,0
4,4,5,7,15,89,0
4,4,5,8,14,90,0
4,4,5,9,13,91,0
4,4,5,10,24,80,0
4,4,5,11,23,81,0
4,4,5,12,22,82,0
4,4,5,13,21,83,0
4,4,5,14,20,84,0
4,4,5,15,19,85,0
4,4,5,16,18,86,0
4,4,5,17,17,87,0
4,4,5,18,16,88,0
4,4,5,19,15,89,0
4,4,5,20,14,90,0
4,4,5,21,24,80,0
4,4,5,22,23,81,0
4,4,5,23,22,82,0
4,4,5,24,21,83,0
4,4,5,25,20,84,0
4,4,5,26,19,85,0
4,4,5,27,18,86,0
4,4,5,28,17,87,0
4,4,5,29,16,88,0
4,4,5,30,15,89,0
4,4,5,31,24,80,0
4,4,5,32,23,81,0
4,4,5,33,22,82,0
4,4,5,34,21,83,0
4,4,5,35,20,84,0
4,4,5,36,19,85,0
4,4,5,37,18,86,0
4,4,5,38,17,87,0
4,4,5,39,16,88,0
4,4,5,40,15,89,0
4,4,5,41,14,90,0
4,4,5,42,13,91,0
4,4,5,43,24,80,0
4,4,5,44,23,81,0
4,4,5,45,22,82,0
4,4,5,46,21,83,0
4,4,5,47,20,84,0
4,4,5,48,19,85,0
4,4,5,49,18,86,0
4,4,5,50,17,87,0
4,4,5,51,16,88,0
4,4,5,52,15,89,0
4,4,5,53,14,90,0
4,4,5,54,13,91,0
4,4,5,55,24,80,0
4,4,5,56,23,81,0
4,4,5,57,22,82,0
4,4,5,58,21,83,0
4,4,5,59,20,84,0
5,2,1,1,25,80,1
5,2,1,2,26,77,1
5,2,1,3,27,74,1
5,2,1,4,28,71,1
5,2,1,5,29,68,1
5,2,1,6,30,65,1
5,2,1,7,31,62,1
5,2,1,8,32,59,1
5,2,1,9,33,56,1
5,2,1,10,34,53,1
5,2,1,11,35,50,1
5,2,1,12,36,47,1
5,2,1,13,37,44,1
5,2,1,14,38,41,1
5,2,1,15,39,38,1
5,2,1,16,40,35,1
5,2,1,17,41,32,1
5,2,1,18,42,29,1
5,2,1,19,43,26,1
5,2,1,20,44,23,1
5,2,1,21,45,20,1
5,2,1,22,46,17,1
5,2,1,23,25,80,1
5,2,1,24,26,77.5,1
5,2,1,25,27,75,1
5,2,1,26,28,72.5,1
5,2,1,27,29,70,1
5,2,1,28,30,67.5,1
5,2,1,29,31,65,1
5,2,1,30,32,62.5,1
5,2,1,31,33,60,1
5,2,1,32,34,57.5,1
5,2,1,33,35,55,1
5,2,1,34,36,52.5,1
5,2,1,35,37,50,1
5,2,1,36,38,47.5,1
5,2,1,37,39,45,1
5,2,1,38,40,42.5,1
5,2,1,39,41,40,1
5,2,1,40,42,37.5,1
5,2,1,41,43,35,1
5,2,1,42,44,32.5,1
5,2,1,43,45,30,1
5,2,1,44,46,27.5,1
5,2,1,45,25,80,1
5,2,1,46,26,77.3,1
5,2,1,47,27,74.6,1
5,2,1,48,28,71.9,1
5,2,1,49,29,69.2,1
5,2,1,50,30,66.5,1
5,2,1,51,31,63.8,1
5,2,1,52,32,61.1,1
5,2,1,53,33,58.4,1
5,2,1,54,34,55.7,1
5,2,1,55,35,53,1
5,2,1,56,36,50.3,1
5,2,1,57,37,47.6,1
5,2,1,58,38,44.9,1
5,2,1,59,39,42.2,1
5,2,1,60,40,39.5,2
5,2,1,61,41,36.8,2
5,2,1,62,42,34.1,2
5,2,1,63,43,31.4,2
5,2,1,64,44,28.7,2
5,2,1,65,45,26,2
5,2,1,66,46,23.3,2
5,2,1,67,25,80,2
5,2,1,68,26,78,2
5,2,1,69,27,76,2
5,2,1,70,28,74,2
5,2,1,71,29,72,0
5,2,1,72,30,70,0
5,2,1,73,31,68,0
5,2,1,74,32,66,0
5,2,1,75,33,64,0
5,2,1,76,34,62,0
5,2,1,77,35,60,0
5,2,1,78,36,58,0
5,2,1,79,37,56,0
5,2,1,80,38,54,0
5,2,1,81,39,52,0
5,2,1,82,40,50,0
5,2,1,83,41,48,0
5,2,1,84,42,46,0
5,2,1,85,43,44,0
5,2,1,86,44,42,0
5,2,1,87,45,40,0
5,2,1,88,46,38,0
5,2,1,89,25,80,0
5,2,1,90,26,78,0
5,2,1,91,27,76,0
5,2,1,92,28,74,0
5,2,1,93,29,72,0
5,2,1,94,30,70,0
5,2,1,95,31,68,0
5,2,1,96,32,66,0
5,2,1,97,33,64,0
5,2,1,98,34,62,0
5,2,1,99,35,60,0
5,2,1,100,36,58,0
5,2,2,1,37,56,1
5,2,2,2,38,54,1
5,2,2,3,39,52,1
5,2,2,4,40,50,1
5,2,2,5,41,48,1
5,2,2,6,42,46,1
5,2,2,7,43,44,1
5,2,2,8,44,42,1
5,2,2,9,45,40,1
5,2,2,10,46,38,1
5,2,2,11,25,80,1
5,2,2,12,26,77,1
5,2,2,13,27,74,1
5,2,2,14,28,71,1
5,2,2,15,29,68,1
5,2,2,16,30,65,1
5,2,2,17,31,62,1
5,2,2,18,32,59,1
5,2,2,19,33,56,1
5,2,2,20,34,53,1
5,2,2,21,35,50,1
5,2,2,22,36,47,1
5,2,2,23,37,44,1
5,2,2,24,38,41,1
5,2,2,25,39,38,1
5,2,2,26,40,35,1
5,2,2,27,41,32,1
5,2,2,28,42,29,1
5,2,2,29,43,26,1
5,2,2,30,44,23,1
5,2,2,31,45,20,1
5,2,2,32,46,17,1
5,2,2,33,25,80,1
5,2,2,34,26,77,1
5,2,2,35,27,74,1
5,2,2,36,28,71,1
5,2,2,37,29,68,1
5,2,2,38,30,65,1
5,2,2,39,31,62,1
5,2,2,40,32,59,1
5,2,2,41,33,56,1
5,2,2,42,34,53,1
5,2,2,43,35,50,1
5,2,2,44,36,47,1
5,2,2,45,37,44,1
5,2,2,46,38,41,1
5,2,2,47,39,38,1
5,2,2,48,40,35,1
5,2,2,49,41,32,1
5,2,2,50,42,29,1
5,2,2,51,43,26,1
5,2,2,52,44,23,1
5,2,2,53,45,20,1
5,2,2,54,46,17,1
5,2,2,55,25,80,1
5,2,2,56,26,77,1
5,2,2,57,27,74,1
5,2,2,58,28,71,1
5,2,2,59,29,68,1
5,2,2,60,30,65,1
5,2,2,61,31,62,1
5,2,2,62,32,59,1
5,2,2,63,33,56,1
5,2,2,64,34,53,1
5,2,2,65,35,50,1
5,2,2,66,36,47,1
5,2,2,67,37,44,1
5,2,2,68,38,41,1
5,2,2,69,39,38,1
5,2,2,70,40,35,2
5,2,2,71,41,32,2
5,2,2,72,42,29,2
5,2,2,73,43,26,2
5,2,2,74,44,23,2
5,2,2,75,45,20,2
5,2,2,76,46,17,2
5,2,2,77,25,80,2
5,2,2,78,26,77.3,2
5,2,2,79,27,74.6,2
5,2,2,80,28,71.9,2
5,2,2,81,29,69.2,0
5,2,2,82,30,66.5,0
5,2,2,83,31,63.8,0
5,2,2,84,32,61.1,0
5,2,2,85,33,58.4,0
5,2,2,86,34,55.7,0
5,2,2,87,35,53,0
5,2,2,88,36,50.3,0
5,2,2,89,37,47.6,0
5,2,2,90,38,44.9,0
5,2,2,91,39,42.2,0
5,2,2,92,40,39.5,0
5,2,2,93,41,36.8,0
5,2,2,94,42,34.1,0
5,2,2,95,43,31.4,0
5,2,2,96,44,28.7,0
5,2,2,97,45,26,0
5,2,2,98,46,23.3,0
5,2,2,99,25,80,0
5,2,2,100,26,77,0
5,2,3,1,27,74,1
5,2,3,2,28,71,1
5,2,3,3,29,68,1
5,2,3,4,30,65,1
5,2,3,5,31,62,1
5,2,3,6,32,59,1
5,2,3,7,33,56,1
5,2,3,8,34,53,1
5,2,3,9,35,50,1
5,2,3,10,36,47,1
5,2,3,11,37,44,1
5,2,3,12,38,41,1
5,2,3,13,39,38,1
5,2,3,14,40,35,1
5,2,3,15,41,32,1
5,2,3,16,42,29,1
5,2,3,17,43,26,1
5,2,3,18,44,23,1
5,2,3,19,45,20,1
5,2,3,20,46,17,1
5,2,3,21,25,80,1
5,2,3,22,26,77.5,1
5,2,3,23,27,75,1
5,2,3,24,28,72.5,1
5,2,3,25,29,70,1
5,2,3,26,30,67.5,1
5,2,3,27,31,65,1
5,2,3,28,32,62.5,1
5,2,3,29,33,60,1
5,2,3,30,34,57.5,1
5,2,3,31,35,55,1
5,2,3,32,36,52.5,1
5,2,3,33,37,50,1
5,2,3,34,38,47.5,1
5,2,3,35,39,45,1
5,2,3,36,40,42.5,1
5,2,3,37,41,40,1
5,2,3,38,42,37.5,1
5,2,3,39,43,35,1
5,2,3,40,44,32.5,1
5,2,3,41,45,30,1
5,2,3,42,46,27.5,1
5,2,3,43,25,80,1
5,2,3,44,26,77.3,1
5,2,3,45,27,74.6,1
5,2,3,46,28,71.9,1
5,2,3,47,29,69.2,1
5,2,3,48,30,66.5,1
5,2,3,49,31,63.8,1
5,2,3,50,32,61.1,1
5,2,3,51,33,58.4,1
5,2,3,52,34,55.7,1
5,2,3,53,35,53,1
5,2,3,54,36,50.3,1
5,2,3,55,37,47.6,1
5,2,3,56,38,44.9,1
5,2,3,57,39,42.2,1
5,2,3,58,40,39.5,1
5,2,3,59,41,36.8,1
5,2,3,60,42,34.1,1
5,2,3,61,43,31.4,1
5,2,3,62,44,28.7,1
5,2,3,63,45,26,1
5,2,3,64,46,23.3,1
5,2,3,65,25,80,1
5,2,3,66,26,77,1
5,2,3,67,27,74,1
5,2,3,68,28,71,1
5,2,3,69,29,68,1
5,2,3,70,30,65,1
5,2,3,71,31,62,1
5,2,3,72,32,59,1
5,2,3,73,33,56,1
5,2,3,74,34,53,1
5,2,3,75,35,50,1
5,2,3,76,36,47,1
5,2,3,77,37,44,1
5,2,3,78,38,41,1
5,2,3,79,39,38,1
5,2,3,80,40,35,2
5,2,3,81,41,32,2
5,2,3,82,42,29,2
5,2,3,83,43,26,2
5,2,3,84,44,23,2
5,2,3,85,45,20,2
5,2,3,86,46,17,2
5,2,3,87,25,80,2
5,2,3,88,26,77,2
5,2,3,89,27,74,2
5,2,3,90,28,71,2
5,2,3,91,29,68,0
5,2,3,92,30,65,0
5,2,3,93,31,62,0
5,2,3,94,32,59,0
5,2,3,95,33,56,0
5,2,3,96,34,53,0
5,2,3,97,35,50,0
5,2,3,98,36,47,0
5,2,3,99,37,44,0
5,2,3,100,38,41,0
5,2,4,1,39,38,1
5,2,4,2,40,35,1
5,2,4,3,41,32,1
5,2,4,4,42,29,1
5,2,4,5,43,26,1
5,2,4,6,44,23,1
5,2,4,7,45,20,1
5,2,4,8,46,17,1
5,2,4,9,25,80,1
5,2,4,10,26,77,1
5,2,4,11,27,74,1
5,2,4,12,28,71,1
5,2,4,13,29,68,1
5,2,4,14,30,65,1
5,2,4,15,31,62,1
5,2,4,16,32,59,1
5,2,4,17,33,56,1
5,2,4,18,34,53,1
5,2,4,19,35,50,1
5,2,4,20,36,47,1
5,2,4,21,37,44,1
5,2,4,22,38,41,1
5,2,4,23,39,38,1
5,2,4,24,40,35,1
5,2,4,25,41,32,1
5,2,4,26,42,29,1
5,2,4,27,43,26,1
5,2,4,28,44,23,1
5,2,4,29,45,20,1
5,2,4,30,46,17,1
5,2,4,31,25,80,1
5,2,4,32,26,77,1
5,2,4,33,27,74,1
5,2,4,34,28,71,1
5,2,4,35,29,68,1
5,2,4,36,30,65,1
5,2,4,37,31,62,1
5,2,4,38,32,59,1
5,2,4,39,33,56,1
5,2,4,40,34,53,1
5,2,4,41,35,50,1
